age,height_cm,weight_kg,gender_enc,bmi,activity_level,goal,diet_pref,sleep_hours,workout_freq,calorie_target,diet_category,exercise_category
27,159.1,67.9,0,26.82,3,3,2,5.6,2.0,3262.0,3,2
26,173.8,80.7,1,26.73,1,2,3,5.0,0.0,2503.0,3,1
20,169.8,79.4,0,27.55,1,0,4,6.8,1.0,1971.0,4,0
42,181.1,74.6,0,22.73,4,2,3,7.0,3.0,3478.0,3,2
27,185.3,103.3,0,30.07,1,3,0,6.9,2.0,3434.0,1,2
32,170.4,90.1,1,31.03,5,1,1,6.7,6.0,3739.0,0,2
21,174.6,42.9,0,14.06,1,2,0,6.6,1.0,2252.0,1,1
48,150.0,40.0,0,17.78,1,3,4,7.6,2.0,2116.0,4,2
20,150.0,79.5,0,35.34,3,1,2,8.6,4.0,3275.0,3,2
43,183.1,70.2,1,20.93,4,2,4,9.0,4.0,3093.0,4,2
29,150.0,40.5,0,18.0,5,3,4,8.0,4.0,3005.0,4,2
20,173.9,40.0,0,13.22,5,3,0,4.9,5.0,3384.0,1,2
48,167.9,67.5,1,23.94,4,1,4,7.9,5.0,2965.0,4,2
63,184.8,76.6,0,22.44,5,2,2,7.9,5.0,3522.0,3,2
56,169.6,77.3,0,26.88,2,2,1,6.9,3.0,2715.0,1,2
34,191.6,61.1,1,16.64,2,3,0,7.8,2.0,2890.0,1,2
37,167.6,62.0,0,22.07,1,2,4,7.3,0.0,2345.0,4,1
20,183.8,63.0,1,18.64,4,1,3,7.0,5.0,3332.0,3,2
17,152.0,80.9,1,35.0,1,3,1,7.2,2.0,2680.0,1,2
45,150.0,44.5,1,19.77,3,3,0,6.5,3.0,2318.0,1,2
62,169.7,72.3,0,25.13,4,2,2,5.3,3.0,3110.0,3,2
54,153.2,90.3,1,38.5,5,3,2,5.3,4.0,3460.0,3,2
19,169.3,65.7,1,22.92,3,1,1,7.8,2.0,2966.0,0,2
48,165.0,74.9,0,27.49,3,0,2,6.1,2.0,2216.0,3,3
28,177.3,79.5,0,25.3,4,3,0,5.6,4.0,3959.0,1,2
35,157.2,60.2,0,24.33,1,2,0,5.6,1.0,2245.0,1,1
22,175.1,70.2,1,22.89,2,2,0,6.6,2.0,2664.0,1,2
30,180.4,48.6,1,14.94,1,1,4,8.4,1.0,2241.0,4,1
38,167.5,80.7,1,28.77,2,2,2,6.9,3.0,2631.0,3,2
29,175.7,74.9,0,24.26,0,2,4,5.7,1.0,2349.0,4,1
38,158.3,93.0,1,37.13,2,0,2,8.3,2.0,1980.0,3,3
34,165.4,87.8,1,32.09,4,3,2,7.3,4.0,3604.0,3,2
44,153.9,93.3,0,39.38,2,2,2,6.7,1.0,2903.0,3,2
35,198.1,94.1,1,23.99,0,2,3,7.4,0.0,2512.0,3,1
44,184.7,59.0,0,17.28,5,0,4,7.0,4.0,2609.0,4,3
39,189.9,80.6,0,22.35,5,3,1,6.4,5.0,4207.0,1,2
33,184.6,84.1,1,24.7,2,1,4,6.5,1.0,3037.0,4,1
25,162.0,60.8,1,23.15,1,0,2,5.9,2.0,1385.0,3,0
56,151.6,94.2,1,40.99,2,0,1,6.6,3.0,1795.0,4,3
23,164.9,70.0,1,25.76,4,2,1,7.8,3.0,3065.0,1,2
41,175.7,83.5,0,27.05,4,2,1,7.8,3.0,3593.0,1,2
44,166.5,91.9,0,33.13,3,1,3,6.8,4.0,3459.0,3,2
25,150.0,79.7,1,35.42,1,1,0,6.9,0.0,2442.0,0,1
32,179.0,104.7,0,32.67,1,1,2,6.1,1.0,3214.0,3,1
17,150.8,115.5,0,50.79,2,0,2,7.4,3.0,2678.0,3,3
21,164.9,72.3,1,26.59,2,0,4,5.8,3.0,1856.0,4,3
20,190.9,89.2,0,24.48,4,0,1,7.7,4.0,3332.0,0,3
43,170.6,114.6,1,39.39,3,1,3,7.4,4.0,3618.0,3,2
56,182.9,60.9,1,18.2,0,3,1,6.8,0.0,2173.0,1,4
20,174.2,40.0,0,13.19,2,1,4,7.4,3.0,2610.0,4,1
33,157.9,89.3,1,35.84,1,2,0,6.7,1.0,2437.0,1,1
41,178.8,65.0,0,20.36,5,0,2,7.2,4.0,2685.0,3,3
35,169.2,50.4,0,17.58,2,2,1,7.2,1.0,2457.0,1,2
56,152.2,59.2,0,25.55,3,1,2,8.0,3.0,2637.0,3,2
64,150.2,43.9,0,19.48,1,2,4,7.4,2.0,1761.0,4,4
42,174.6,102.6,1,33.65,5,0,0,7.9,4.0,3042.0,4,3
64,195.7,98.2,1,25.63,5,3,3,7.4,4.0,4048.0,3,2
27,157.1,67.9,0,27.5,3,3,0,6.9,2.0,3240.0,1,2
22,158.5,69.4,0,27.62,1,1,3,7.5,2.0,2622.0,3,1
18,174.8,75.5,1,24.72,2,3,1,7.3,1.0,3075.0,1,2
25,154.2,102.1,1,42.92,3,0,0,6.7,3.0,2481.0,4,3
49,198.2,52.9,0,13.46,4,1,1,5.7,4.0,3354.0,0,2
40,159.6,69.0,1,27.09,1,0,0,6.5,1.0,1374.0,0,0
50,164.0,94.5,0,35.12,3,2,1,6.5,2.0,3275.0,1,2
31,160.3,66.0,1,25.66,3,1,4,7.5,3.0,2772.0,4,2
17,181.2,57.0,0,17.35,0,3,4,6.9,1.0,2547.0,4,2
39,195.9,75.0,1,19.53,0,0,3,6.3,1.0,1492.0,3,0
25,161.6,40.0,1,15.32,5,1,0,6.9,6.0,2698.0,0,2
53,180.4,78.7,1,24.18,2,1,0,6.7,2.0,2757.0,0,1
37,154.3,67.5,0,28.32,4,3,3,6.2,4.0,3372.0,3,2
41,181.5,83.4,0,25.33,4,0,1,8.3,5.0,2911.0,0,3
58,191.1,59.5,0,16.29,3,2,0,6.8,3.0,2895.0,1,2
54,187.4,80.1,1,22.81,3,3,3,6.3,3.0,3260.0,3,2
42,171.6,75.8,0,25.74,5,1,3,5.5,5.0,3701.0,3,2
44,157.6,50.7,1,20.43,3,0,0,7.1,4.0,1467.0,0,3
62,170.0,55.0,0,19.03,1,1,2,7.5,1.0,2248.0,3,4
53,166.3,94.1,0,34.05,2,3,1,6.4,2.0,3267.0,1,2
35,164.6,89.2,0,32.92,2,2,2,7.1,1.0,3015.0,3,2
42,172.5,40.9,1,13.73,0,2,2,6.0,0.0,1639.0,3,1
56,169.2,64.2,0,22.41,5,0,1,6.8,6.0,2398.0,0,3
35,178.5,77.7,1,24.38,3,2,4,8.0,4.0,2985.0,4,2
59,178.6,81.6,1,25.59,3,1,0,6.8,2.0,2996.0,0,2
34,169.2,76.9,1,26.86,1,2,3,6.4,2.0,2357.0,3,1
35,175.2,78.8,1,25.68,3,2,0,8.2,3.0,2969.0,1,2
50,185.9,65.5,0,18.97,3,2,2,7.2,2.0,3011.0,3,2
62,163.6,75.1,1,28.06,2,1,4,6.5,3.0,2470.0,4,1
17,170.2,54.4,1,18.77,3,2,4,6.2,2.0,2648.0,4,2
45,157.7,65.4,0,26.31,5,1,0,6.0,6.0,3289.0,0,2
49,175.8,40.0,1,12.95,1,0,2,7.4,0.0,1200.0,3,0
37,172.4,53.0,1,17.83,1,1,1,7.7,2.0,2184.0,0,1
18,175.5,56.2,0,18.23,4,1,3,7.0,5.0,3440.0,3,2
21,158.1,57.1,1,22.82,4,0,4,6.8,5.0,2006.0,4,3
30,179.2,85.1,0,26.51,0,2,3,7.5,0.0,2491.0,3,1
42,171.2,43.7,1,14.9,1,2,2,5.7,0.0,1862.0,3,1
25,182.4,60.5,1,18.19,5,0,0,7.1,6.0,2467.0,0,3
24,164.7,83.6,0,30.8,1,2,2,7.0,2.0,2707.0,3,1
48,178.2,48.2,1,15.17,5,2,4,7.4,5.0,2688.0,4,2
47,175.3,94.8,0,30.85,5,0,0,7.4,5.0,3179.0,2,3
63,188.3,75.2,1,21.21,2,2,3,6.6,2.0,2552.0,3,2
21,168.6,84.4,0,29.69,4,3,4,8.7,4.0,4016.0,4,2
56,163.3,55.0,1,20.61,5,0,0,6.0,4.0,1810.0,0,3
51,164.1,58.3,0,21.66,0,2,0,6.6,0.0,1930.0,1,1
17,156.7,69.4,1,28.28,2,2,3,7.8,3.0,2513.0,3,2
44,164.0,86.6,1,32.22,5,2,2,6.4,4.0,3320.0,3,2
19,150.0,86.1,0,38.25,2,3,2,7.1,1.0,3248.0,3,2
16,186.4,79.2,1,22.77,4,2,2,6.5,4.0,3560.0,3,2
34,193.2,68.1,1,18.23,2,0,4,6.6,2.0,1964.0,4,3
41,168.2,58.1,1,20.55,4,3,0,5.8,4.0,3007.0,1,2
40,175.3,90.9,0,29.6,1,1,1,7.7,0.0,2938.0,0,1
25,172.0,65.6,1,22.19,1,1,1,7.7,0.0,2437.0,0,1
30,154.2,44.3,1,18.61,4,0,3,7.7,4.0,1632.0,3,3
37,182.3,54.7,1,16.46,5,0,0,6.6,4.0,2231.0,0,3
63,184.1,59.3,0,17.51,3,2,4,7.3,3.0,2774.0,4,2
36,157.5,65.8,0,26.54,3,2,0,8.8,3.0,2832.0,1,2
37,174.0,70.7,0,23.36,0,3,3,7.3,0.0,2537.0,3,2
51,166.8,47.4,1,17.02,3,3,1,6.0,4.0,2498.0,1,2
49,184.3,63.3,1,18.63,0,3,4,6.2,0.0,2254.0,4,2
45,169.0,65.6,1,22.95,4,3,1,6.2,5.0,3119.0,1,2
40,169.3,68.4,0,23.84,5,1,2,8.2,4.0,3544.0,3,2
60,191.9,58.0,0,15.76,4,1,3,7.4,5.0,3270.0,3,2
43,154.6,116.5,1,48.76,4,0,1,5.6,5.0,2885.0,4,3
16,173.0,65.6,0,21.92,0,0,4,8.2,0.0,1544.0,4,0
64,171.1,61.3,1,20.94,2,2,0,7.5,2.0,2162.0,1,2
60,162.8,52.2,0,19.72,0,2,3,7.2,1.0,1794.0,3,4
19,194.5,85.7,0,22.67,5,2,1,8.4,6.0,4266.0,1,2
22,174.0,40.0,1,13.21,5,1,2,6.8,5.0,2883.0,3,2
64,178.1,40.0,1,12.62,2,3,1,8.2,1.0,2199.0,1,2
24,179.8,71.4,1,22.09,1,1,4,5.0,0.0,2590.0,4,1
51,166.1,80.4,0,29.12,1,0,2,6.3,1.0,1739.0,3,0
34,184.9,70.4,0,20.59,2,1,2,7.7,2.0,3077.0,3,1
16,182.5,108.5,0,32.59,5,2,3,8.5,6.0,4602.0,3,2
25,168.5,62.6,0,22.05,2,0,4,5.9,2.0,1968.0,4,3
51,181.3,66.5,0,20.25,3,1,4,6.6,3.0,3121.0,4,2
24,184.9,71.3,0,20.85,2,3,2,7.1,1.0,3317.0,3,2
60,179.5,72.8,1,22.57,2,2,0,6.2,3.0,2452.0,1,2
61,160.0,69.8,0,27.27,4,0,0,6.8,5.0,2206.0,0,3
57,168.9,68.9,0,24.15,0,1,3,8.4,0.0,2207.0,3,4
47,175.7,48.5,0,15.71,2,0,3,6.1,1.0,1647.0,3,3
47,173.0,84.4,0,28.19,4,0,3,6.8,5.0,2771.0,3,3
21,161.1,89.6,0,34.55,2,1,3,7.2,1.0,3244.0,3,1
63,166.6,63.5,1,22.89,3,2,2,7.4,2.0,2370.0,3,2
53,174.2,71.2,0,23.46,2,1,3,6.2,2.0,2838.0,3,1
32,151.9,100.0,1,43.34,2,3,0,6.8,2.0,3124.0,1,2
25,170.2,58.4,1,20.17,4,3,1,6.7,5.0,3188.0,1,2
42,178.4,75.7,0,23.8,2,2,0,7.3,2.0,2883.0,1,2
50,173.4,73.8,0,24.54,4,0,3,5.9,5.0,2546.0,3,3
36,159.7,100.9,1,39.55,0,2,2,8.1,0.0,2299.0,3,4
40,161.8,105.4,0,40.26,4,2,4,7.2,5.0,3854.0,4,2
43,187.8,86.3,0,24.47,5,0,1,8.0,5.0,3205.0,0,3
62,158.7,130.0,0,51.59,0,1,1,6.5,0.0,2835.0,0,4
30,184.2,72.5,0,21.37,5,0,3,5.9,6.0,3013.0,3,3
19,162.5,40.0,0,15.14,2,2,3,6.1,3.0,2355.0,3,2
44,183.6,62.8,1,18.64,0,3,1,7.6,1.0,2273.0,1,2
24,176.5,63.9,1,20.51,1,1,2,6.6,2.0,2459.0,3,1
42,165.8,99.9,1,36.33,5,1,1,5.5,5.0,3779.0,0,2
41,150.0,68.6,1,30.51,1,0,2,7.2,2.0,1280.0,3,0
34,174.8,95.9,1,31.38,4,0,0,6.7,4.0,2818.0,2,3
43,172.2,86.5,0,29.17,3,2,3,6.7,4.0,3286.0,3,2
32,175.0,77.3,0,25.25,2,1,2,5.5,2.0,3103.0,3,1
58,176.5,79.3,0,25.45,5,1,1,5.6,4.0,3671.0,0,2
56,154.2,77.1,1,32.42,1,0,0,6.5,2.0,1329.0,2,4
57,174.7,92.5,0,30.29,3,0,1,6.2,3.0,2546.0,2,3
35,178.9,67.5,0,21.09,4,3,0,6.5,5.0,3684.0,1,2
60,178.8,65.1,1,20.38,0,2,4,7.7,1.0,1869.0,4,4
55,155.0,79.4,1,33.06,2,3,0,6.0,2.0,2656.0,1,2
54,183.9,75.5,1,22.34,5,2,2,6.2,6.0,3246.0,3,2
64,175.1,68.2,0,22.25,0,3,4,6.5,0.0,2355.0,4,4
38,176.7,111.3,1,35.67,2,1,0,6.1,2.0,3343.0,0,1
62,159.3,84.9,1,33.46,1,0,0,6.8,1.0,1438.0,4,4
47,179.1,61.9,1,19.31,3,2,2,7.9,2.0,2616.0,3,2
62,150.0,82.8,0,36.8,4,1,3,6.7,3.0,3225.0,3,2
48,159.8,55.1,1,21.55,2,2,3,7.2,2.0,2080.0,3,2
61,185.2,51.4,1,14.98,1,1,3,4.9,0.0,2107.0,3,4
20,178.5,86.4,1,27.12,5,2,4,7.1,4.0,3738.0,4,2
58,173.5,56.5,1,18.78,4,0,3,8.3,3.0,1828.0,3,3
63,181.3,72.7,1,22.12,2,1,4,7.1,3.0,2596.0,4,1
49,182.2,53.3,1,16.06,1,0,3,7.1,2.0,1290.0,3,0
55,179.1,66.8,0,20.82,4,0,2,7.3,3.0,2433.0,3,3
26,167.4,64.2,0,22.92,0,1,4,8.4,0.0,2326.0,4,1
18,159.5,70.3,1,27.65,3,2,3,8.2,4.0,2799.0,3,2
48,162.0,113.5,0,43.24,3,2,1,6.1,4.0,3600.0,1,2
26,186.9,95.1,0,27.21,5,1,3,8.1,5.0,4438.0,3,2
31,154.7,70.0,0,29.24,5,1,1,8.2,5.0,3483.0,0,2
33,175.9,68.3,1,22.07,0,3,1,5.5,1.0,2347.0,1,2
45,175.9,59.3,1,19.16,3,0,0,7.0,2.0,1804.0,0,3
63,187.6,53.3,0,15.15,3,1,3,7.5,3.0,2858.0,3,2
25,175.9,69.3,0,22.41,2,1,0,4.5,2.0,3042.0,0,1
33,164.9,96.0,0,35.29,1,1,0,6.4,0.0,2967.0,0,1
53,165.1,40.0,0,14.67,0,0,4,6.4,0.0,1200.0,4,0
34,169.9,90.4,1,31.3,5,0,1,6.4,5.0,2820.0,2,3
51,183.6,92.7,0,27.49,1,0,0,7.9,2.0,2058.0,0,0
28,179.7,40.0,1,12.39,3,0,3,6.9,2.0,1658.0,3,3
61,157.0,72.7,0,29.49,1,3,2,7.4,0.0,2536.0,3,4
18,173.3,64.1,1,21.35,4,3,3,7.1,5.0,3400.0,3,2
25,179.9,69.0,1,21.32,0,1,1,9.0,0.0,2284.0,0,1
53,167.2,75.9,1,27.15,0,0,4,7.9,0.0,1203.0,4,0
16,150.0,77.7,1,34.54,0,1,3,7.0,0.0,2218.0,3,4
42,167.6,47.3,1,16.84,2,0,3,6.8,3.0,1333.0,3,3
61,152.2,101.3,1,43.74,1,1,0,6.4,2.0,2510.0,0,4
23,150.3,63.4,1,28.09,1,2,3,6.1,1.0,2084.0,3,1
61,182.8,119.3,0,35.72,5,0,1,5.9,5.0,3622.0,4,3
57,200.0,55.0,1,13.76,2,1,2,7.9,3.0,2549.0,3,1
32,186.4,53.0,0,15.25,0,1,0,6.2,1.0,2297.0,0,1
24,150.0,77.8,0,34.59,2,0,3,7.6,2.0,2031.0,3,3
21,167.9,88.2,0,31.27,2,0,2,6.5,3.0,2388.0,3,3
58,162.9,94.9,0,35.76,3,3,3,6.3,3.0,3502.0,3,2
40,152.3,54.2,0,23.36,0,1,4,6.7,1.0,2009.0,4,1
54,175.6,66.0,0,21.41,5,2,1,8.6,4.0,3285.0,1,2
64,167.8,105.6,0,37.51,4,3,4,9.0,3.0,4000.0,4,2
43,156.0,65.4,1,26.85,5,0,0,6.7,4.0,2056.0,0,3
48,150.0,88.0,0,39.12,3,2,2,6.6,2.0,3030.0,3,2
52,162.7,40.0,0,15.11,0,1,4,7.9,0.0,1844.0,4,1
24,170.1,43.0,0,14.85,0,3,3,7.1,0.0,2253.0,3,2
33,168.6,89.4,0,31.45,0,3,4,6.4,1.0,2745.0,4,2
36,182.8,69.3,0,20.76,1,1,2,7.4,0.0,2733.0,3,1
17,174.1,85.6,0,28.26,0,2,3,7.7,0.0,2537.0,3,1
58,165.9,60.7,1,22.06,0,0,0,6.8,0.0,1200.0,0,4
53,160.2,42.2,0,16.44,4,3,4,6.8,4.0,2810.0,4,2
55,150.0,73.7,0,32.74,0,1,1,8.5,0.0,2135.0,0,4
51,156.9,46.9,0,19.03,2,0,2,6.3,1.0,1409.0,3,3
58,186.3,74.3,0,21.39,0,0,1,6.5,1.0,1496.0,0,4
52,180.4,54.6,0,16.79,0,2,3,6.6,1.0,2002.0,3,1
30,173.5,83.7,1,27.83,5,1,1,8.5,5.0,3671.0,0,2
43,164.1,67.1,0,24.94,0,0,2,5.2,0.0,1334.0,3,0
33,184.9,66.6,0,19.47,1,0,2,7.7,1.0,1834.0,3,0
49,157.9,78.2,1,31.36,3,3,1,7.0,3.0,2950.0,1,2
37,158.0,88.7,0,35.54,1,0,1,8.6,1.0,1880.0,4,0
26,168.9,75.3,1,26.4,4,1,3,7.3,4.0,3333.0,3,2
28,150.0,104.1,1,46.26,5,3,1,5.1,5.0,3955.0,1,2
19,157.5,103.3,1,41.64,5,2,2,8.5,6.0,3824.0,3,2
37,167.2,59.4,0,21.25,4,3,1,6.8,3.0,3371.0,1,2
22,164.5,51.9,0,19.18,2,2,0,5.2,1.0,2535.0,1,2
58,158.1,50.0,1,19.99,2,1,2,6.6,1.0,2058.0,3,1
39,194.4,104.4,1,27.63,4,2,2,7.0,4.0,3917.0,3,2
19,186.4,50.1,0,14.42,3,2,3,6.1,4.0,3018.0,3,2
43,190.6,65.0,0,17.9,5,2,3,5.6,6.0,3562.0,3,2
30,168.8,72.2,1,25.34,3,2,4,7.3,4.0,2829.0,4,2
16,164.1,103.9,1,38.56,4,2,3,5.9,3.0,3765.0,3,2
18,189.2,48.4,0,13.52,0,3,0,6.1,0.0,2498.0,1,2
29,171.0,91.6,1,31.31,1,0,3,8.2,0.0,1858.0,3,0
53,157.3,72.3,1,29.21,1,3,4,6.7,1.0,2359.0,4,2
16,158.1,69.7,1,27.88,0,3,2,5.9,0.0,2333.0,3,2
53,166.1,71.5,1,25.92,3,1,3,6.2,4.0,2740.0,3,2
53,169.7,59.3,1,20.59,1,0,4,7.3,0.0,1239.0,4,0
36,171.0,64.5,0,22.07,1,0,3,7.4,1.0,1666.0,3,0
63,167.8,59.0,0,20.94,2,1,3,7.6,3.0,2509.0,3,1
44,198.1,48.4,0,12.34,3,0,2,7.7,4.0,2149.0,3,3
20,153.8,50.8,0,21.49,4,2,4,7.3,5.0,2911.0,4,2
64,178.1,93.3,1,29.42,4,0,3,7.5,5.0,2523.0,3,3
25,164.3,65.7,0,24.35,0,1,2,6.6,1.0,2326.0,3,1
43,169.5,84.1,1,29.25,1,3,4,6.0,2.0,2696.0,4,2
36,181.3,68.8,0,20.94,4,0,1,8.2,5.0,2678.0,0,3
22,150.0,68.5,1,30.44,0,2,4,7.8,0.0,1922.0,4,1
18,158.6,70.6,1,28.06,2,1,3,6.7,3.0,2693.0,3,1
60,168.4,85.1,0,30.03,3,0,3,6.4,2.0,2325.0,3,3
62,187.7,59.6,1,16.93,1,3,4,9.0,1.0,2386.0,4,4
35,187.7,69.2,1,19.66,1,2,2,6.2,1.0,2402.0,3,1
34,185.3,88.3,0,25.7,0,1,4,7.2,1.0,2701.0,4,1
50,150.0,91.5,0,40.67,1,1,3,6.4,1.0,2660.0,3,1
19,157.4,98.7,1,39.85,3,2,3,6.6,3.0,3259.0,3,2
20,157.9,54.7,0,21.93,4,1,0,6.3,5.0,3183.0,0,2
16,169.3,60.5,1,21.09,0,1,2,5.1,0.0,2157.0,3,1
19,150.0,68.4,0,30.41,3,3,0,7.4,3.0,3242.0,1,2
27,183.2,48.3,1,14.4,1,0,3,7.6,0.0,1382.0,3,0
42,150.0,87.7,0,38.98,4,2,2,6.4,3.0,3358.0,3,2
57,182.4,77.2,0,23.2,3,0,2,9.0,4.0,2365.0,3,3
38,180.5,69.2,0,21.26,4,3,2,7.3,4.0,3706.0,3,2
40,156.9,90.5,1,36.79,4,0,4,7.2,5.0,2447.0,4,3
36,185.1,58.4,0,17.04,0,3,4,7.3,0.0,2479.0,4,2
39,166.0,92.3,0,33.5,1,0,3,6.5,1.0,1985.0,3,0
40,162.9,103.4,1,38.95,2,2,2,6.1,2.0,2920.0,3,2
60,164.9,77.5,0,28.5,2,1,2,6.3,2.0,2793.0,3,1
61,166.0,71.9,1,26.09,2,2,2,6.5,3.0,2300.0,3,2
47,167.1,75.0,0,26.88,3,1,4,7.5,3.0,3149.0,4,2
47,167.3,47.0,0,16.78,2,2,3,6.7,2.0,2293.0,3,2
20,159.3,68.5,0,26.97,5,1,2,7.6,5.0,3621.0,3,2
51,162.1,109.0,1,41.5,5,0,2,5.9,5.0,2925.0,3,3
61,163.1,110.2,0,41.42,1,0,1,6.4,0.0,2055.0,4,4
57,190.1,73.6,1,20.38,2,1,0,6.4,3.0,2742.0,0,1
64,163.1,62.2,0,23.37,4,0,4,4.0,4.0,2071.0,4,3
57,162.4,90.5,0,34.33,5,3,1,6.6,5.0,3880.0,1,2
54,188.2,71.4,1,20.15,4,2,3,6.1,4.0,3072.0,3,2
31,166.1,89.0,1,32.26,4,2,0,7.4,5.0,3364.0,1,2
48,159.3,58.6,0,23.1,2,2,3,7.7,3.0,2388.0,3,2
64,156.7,77.5,1,31.56,1,1,4,5.7,0.0,2201.0,4,4
36,153.0,65.5,1,28.0,1,1,3,6.8,0.0,2196.0,3,1
24,176.5,71.9,0,23.08,2,2,2,5.8,2.0,2946.0,3,2
21,150.0,61.7,1,27.43,1,1,2,7.3,1.0,2222.0,3,1
60,186.2,69.5,1,20.05,5,3,3,6.4,5.0,3395.0,3,2
50,168.9,77.5,0,27.15,2,3,3,6.5,2.0,3057.0,3,2
54,164.8,84.5,0,31.14,1,2,3,6.8,1.0,2514.0,3,1
37,167.3,69.1,1,24.7,0,0,3,7.3,0.0,1219.0,3,0
56,175.6,98.1,1,31.83,0,0,2,7.0,0.0,1515.0,3,4
20,164.4,48.8,1,18.08,1,0,1,7.4,0.0,1275.0,0,0
57,167.7,45.1,0,16.03,4,2,1,7.6,4.0,2616.0,1,2
38,182.6,61.3,1,18.38,5,1,3,6.9,4.0,3257.0,3,2
32,174.2,72.2,0,23.8,0,2,3,6.1,1.0,2287.0,3,1
27,155.0,101.2,0,42.13,5,2,0,5.6,5.0,4002.0,1,2
38,161.5,68.7,1,26.32,3,2,3,6.3,3.0,2620.0,3,2
31,150.0,55.0,1,24.43,5,0,1,7.2,6.0,1892.0,0,3
18,177.4,60.4,1,19.21,2,0,4,5.8,3.0,1816.0,4,3
45,178.7,73.5,1,23.01,3,0,4,8.0,4.0,2078.0,4,3
37,158.8,52.6,1,20.87,1,2,3,6.1,2.0,1912.0,3,1
24,197.7,106.7,0,27.32,1,1,3,6.9,2.0,3458.0,3,1
44,199.3,40.0,1,10.07,4,1,4,8.3,3.0,2852.0,4,2
62,170.3,58.3,1,20.1,0,1,0,6.8,1.0,1861.0,0,4
52,160.4,61.9,0,24.05,5,1,1,6.0,6.0,3183.0,0,2
38,173.3,54.5,0,18.13,0,1,3,4.7,0.0,2181.0,3,1
28,160.1,84.1,0,32.8,5,1,3,7.4,4.0,3864.0,3,2
47,181.4,60.2,0,18.29,3,2,0,7.3,2.0,2897.0,1,2
61,172.0,83.2,0,28.11,0,3,1,7.5,1.0,2528.0,1,4
62,172.9,100.4,1,33.61,1,0,3,7.1,0.0,1769.0,3,4
63,191.1,94.3,0,25.81,4,1,1,6.5,4.0,3922.0,0,2
38,162.6,74.9,0,28.33,2,0,1,6.3,3.0,1999.0,2,3
60,163.1,72.0,0,27.09,3,3,4,7.0,3.0,3092.0,4,2
32,180.3,87.9,1,27.04,5,3,3,7.9,6.0,3970.0,3,2
55,164.9,66.8,0,24.57,3,2,4,4.3,4.0,2766.0,4,2
36,189.2,63.2,1,17.65,2,1,1,7.8,1.0,2735.0,0,1
17,182.0,54.2,1,16.35,1,3,3,6.7,1.0,2571.0,3,2
52,165.5,77.6,1,28.3,3,0,2,6.8,2.0,1946.0,3,3
21,150.0,53.0,1,23.55,0,3,2,7.6,0.0,2042.0,3,2
59,152.6,59.3,1,25.46,0,2,0,6.8,1.0,1608.0,1,4
33,164.2,109.9,0,40.74,0,2,4,7.2,0.0,2658.0,4,4
45,174.9,84.1,1,27.52,4,3,1,5.5,4.0,3541.0,1,2
37,183.2,79.3,1,23.61,2,3,2,6.8,2.0,3067.0,3,2
48,167.4,59.0,0,21.07,1,1,3,7.5,0.0,2377.0,3,1
45,159.3,85.9,0,33.83,0,3,1,6.6,0.0,2562.0,1,4
32,168.3,53.7,1,18.96,0,0,0,6.7,0.0,1200.0,0,0
58,170.2,44.5,0,15.37,4,1,1,7.1,5.0,2777.0,0,2
47,185.7,62.1,1,18.0,0,3,0,7.4,0.0,2262.0,1,2
57,185.0,50.8,0,14.83,5,1,1,8.4,5.0,3218.0,0,2
29,158.0,80.4,1,32.2,4,1,3,7.4,5.0,3272.0,3,2
25,175.4,78.6,1,25.53,5,1,4,8.2,6.0,3643.0,4,2
62,159.8,76.1,1,29.82,2,2,2,6.9,2.0,2297.0,3,2
51,160.1,82.5,0,32.19,3,2,1,4.9,4.0,3018.0,1,2
49,182.5,81.7,0,24.55,0,3,1,6.6,0.0,2661.0,1,2
24,167.6,59.8,0,21.29,0,2,3,6.3,0.0,2137.0,3,1
57,177.7,80.6,0,25.54,2,3,3,6.9,1.0,3137.0,3,2
43,176.4,77.6,1,24.95,3,0,2,6.7,4.0,2143.0,3,3
26,169.0,60.9,0,21.32,4,1,1,7.2,5.0,3377.0,0,2
29,174.0,65.6,0,21.66,3,3,3,6.4,4.0,3365.0,3,2
54,172.4,87.3,1,29.37,0,2,4,7.2,1.0,2124.0,4,1
62,156.2,48.3,1,19.81,2,2,0,7.3,2.0,1832.0,1,2
34,175.8,78.0,0,25.23,5,2,0,7.0,5.0,3728.0,1,2
30,161.5,70.1,1,26.85,1,2,3,5.7,1.0,2224.0,3,1
43,157.2,71.5,0,28.94,2,3,2,7.8,3.0,2905.0,3,2
39,180.3,66.9,0,20.59,4,2,3,7.6,3.0,3350.0,3,2
23,162.9,79.6,0,29.99,4,0,3,6.8,4.0,2788.0,3,3
58,183.3,43.6,1,12.98,0,3,0,5.4,0.0,1957.0,1,4
24,183.2,76.5,1,22.81,2,0,3,7.3,2.0,2075.0,3,3
62,164.3,53.1,1,19.68,1,0,2,6.5,1.0,1200.0,3,4
48,182.8,90.6,1,27.1,2,1,0,6.5,3.0,3003.0,0,1
48,165.3,48.7,1,17.83,4,0,0,6.9,5.0,1677.0,0,3
34,169.2,40.0,0,13.98,2,0,0,8.3,1.0,1553.0,0,3
18,175.9,41.4,0,13.39,0,1,4,7.1,0.0,2165.0,4,1
25,194.5,71.0,1,18.77,4,3,1,6.9,5.0,3715.0,1,2
55,181.3,44.0,0,13.4,2,3,3,6.5,3.0,2620.0,3,2
